long,lat,order,hole,piece,id,group,OBJECTID,GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,Id2,Geography,Total_Pop_,Spanish,Russian,Other_Slav,Other_Indi,Other_Indo,Chinese,Japanese,Korean,Mon_Khmer_,Laotian,Vietnamese,Other_Asia,Tagalog,Other_Paci,Arabic,African,Shape_Leng,Shape_Area
-122.4058669995583,45.47587199975904,16,FALSE,1,96,96.1,97,1400000US41051010408,41,051,010408,104.08,Tract,-1898662552,"Census Tract 104.08, Multnomah County, Oregon",5373,653,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,11798.719601020808,5731964.141186142
-122.40933399978665,45.47750600024026,17,FALSE,1,96,96.1,97,1400000US41051010408,41,051,010408,104.08,Tract,-1898662552,"Census Tract 104.08, Multnomah County, Oregon",5373,653,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,11798.719601020808,5731964.141186142
-122.4138970003572,45.48165900015824,18,FALSE,1,96,96.1,97,1400000US41051010408,41,051,010408,104.08,Tract,-1898662552,"Census Tract 104.08, Multnomah County, Oregon",5373,653,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,11798.719601020808,5731964.141186142
-122.41383999955745,45.4868200005483,19,FALSE,1,96,96.1,97,1400000US41051010408,41,051,010408,104.08,Tract,-1898662552,"Census Tract 104.08, Multnomah County, Oregon",5373,653,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,11798.719601020808,5731964.141186142
-122.41386399984691,45.49044099983081,20,FALSE,1,96,96.1,97,1400000US41051010408,41,051,010408,104.08,Tract,-1898662552,"Census Tract 104.08, Multnomah County, Oregon",5373,653,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,11798.719601020808,5731964.141186142
-122.41390300110328,45.49785600000601,21,FALSE,1,96,96.1,97,1400000US41051010408,41,051,010408,104.08,Tract,-1898662552,"Census Tract 104.08, Multnomah County, Oregon",5373,653,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,11798.719601020808,5731964.141186142
-122.41389800108041,45.5016960006431,22,FALSE,1,96,96.1,97,1400000US41051010408,41,051,010408,104.08,Tract,-1898662552,"Census Tract 104.08, Multnomah County, Oregon",5373,653,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,11798.719601020808,5731964.141186142
-122.62265499982698,45.50480100035811,1,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.61956800043853,45.504795000424025,2,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.61711900073455,45.505280000166636,3,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.61614300004297,45.50528399924887,4,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.6111240011595,45.505302000151964,5,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.60899199985128,45.50531699985084,6,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.60602500101179,45.505334999484226,7,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.60310100093164,45.50535100020282,8,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.60167099978031,45.50535499990955,9,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.59944300090757,45.50539199954447,10,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.59945099950686,45.501435999696824,11,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.59938900048093,45.49746600018709,12,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.60184099965964,45.497468000635465,13,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.60605299970256,45.4974760005391,14,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.61135199986683,45.49750799951273,15,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.61635200028036,45.49753899981942,16,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.61852300014999,45.49754700034266,17,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.62260200012352,45.49733499931576,18,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.62261299999417,45.50121399914452,19,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.62265499982698,45.50480100035811,20,FALSE,1,97,97.1,98,1400000US41051000801,41,051,000801,8.01,Tract,-1898672159,"Census Tract 8.01, Multnomah County, Oregon",4414,48,23,0,0,0,31,19,9,0,0,119,0,0,0,10,0,7624.7878093859945,3171236.0233659795
-122.62300700107778,45.51929300011453,1,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61780199882823,45.51928199971,2,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61778300035827,45.516563999278404,3,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61614800006583,45.51656099993833,4,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61256599931144,45.51655799996868,5,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61235899962222,45.51202300042842,6,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61149300033213,45.51201000055963,7,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61133899944804,45.50875200002488,8,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.6111240011595,45.505302000151964,9,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61614300004297,45.50528399924887,10,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61711900073455,45.505280000166636,11,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.61956800043853,45.504795000424025,12,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.62265499982698,45.50480100035811,13,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.62273600001782,45.50877500025042,14,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.62282399988138,45.512042999736444,15,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.6229090011685,45.5143040006489,16,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.62293199983641,45.51578999995863,17,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.62300700107778,45.51929300011453,18,FALSE,1,98,98.1,99,1400000US41051001400,41,051,001400,14,Tract,-1898671560,"Census Tract 14, Multnomah County, Oregon",4523,0,0,0,0,0,113,28,0,0,0,41,0,0,0,0,0,7072.374765980528,2484276.4069217397
-122.6793229997886,45.541012999936186,1,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.67922900007726,45.541108999941194,2,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.6666789992639,45.54102199907848,3,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.6666939993325,45.53900599981285,4,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.66162200074558,45.53870899971929,5,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.6575620001403,45.539008999843944,6,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.65759499975226,45.53362700002862,7,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.65658799909852,45.53362600013232,8,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.65652900044563,45.52847900004599,9,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.65357400040335,45.528917999907335,10,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.65671799969321,45.52795700020708,11,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.66169700019034,45.525655000062066,12,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.6633219995387,45.525687000640325,13,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.66534699981848,45.52715799999791,14,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.66729599993025,45.5281399993783,15,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.66900299929438,45.52762600019383,16,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.6739449999816,45.53196300010503,17,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.67803700127224,45.53528199974003,18,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.68320099992067,45.53786899978988,19,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.6793229997886,45.541012999936186,20,FALSE,1,99,99.1,100,1400000US41051002303,41,051,002303,23.03,Tract,-1898670657,"Census Tract 23.03, Multnomah County, Oregon",2062,10,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,9850.255197547622,4466070.789648411
-122.57878899967551,45.490277000298015,1,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.57495599974925,45.490243999067125,2,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.57329299986775,45.49013900068983,3,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.56860499962374,45.4900219991006,4,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.56609300017058,45.48997599906052,5,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55834699995215,45.48978999969267,6,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55576199980572,45.489786999555655,7,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.5557589994327,45.489596999997254,8,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55575599905961,45.487983000308326,9,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55570899920396,45.48384199978877,10,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55708199955558,45.48258000009098,11,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55740599942067,45.47834000048964,12,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55741799911621,45.47679499972647,13,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.55814799976054,45.476936000092344,14,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.56026199972874,45.47737200001445,15,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.56346100016847,45.478407999109216,16,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.56597500016979,45.479127000046894,17,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.56860799909848,45.47981600025268,18,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.57326699992848,45.48120800020702,19,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.57484699907101,45.4815960007493,20,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.57744599946109,45.48223699931582,21,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.57894799968415,45.48280299995588,22,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.57878899967551,45.490277000298015,23,FALSE,1,100,100.1,101,1400000US41051000601,41,051,000601,6.01,Tract,-1898672359,"Census Tract 6.01, Multnomah County, Oregon",4895,327,52,0,0,0,67,0,0,14,42,313,6,0,0,0,4,8450.957232766948,4127704.498660831
-122.60023600130104,45.53162600016216,1,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.59891999995256,45.53369599975234,2,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.59956500110631,45.53370099985672,3,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.599521999652,45.536544000045225,4,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.5994799998192,45.53873999998669,5,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.5994370010598,45.54096400073558,6,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.59939899873001,45.544246000272466,7,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.591258000298,45.54742000013965,8,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.58583199991216,45.54955399942306,9,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.5786699998498,45.5524280003782,10,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.57870999913445,45.55100100030571,11,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
-122.57871199968261,45.55018800028462,12,FALSE,1,101,101.1,102,1400000US41051002902,41,051,002902,29.02,Tract,-1898670058,"Census Tract 29.02, Multnomah County, Oregon",5071,71,0,0,0,0,0,45,0,0,0,99,0,16,0,0,0,11156.219043931062,5196043.236069179
