qualifying_name,fips,census_tract,total_population,population_density,area,white,black,am_indian,asian,pac_isl,other_race,two_more_races,below_hs,hs_degree,some_college,bachelors_degree,masters_degree,professional_school_degree,doctorate_degree,unemployment_rate,hhs_less_10k,hhs_10k_14999,hhs_15k_19999,hhs_20k_24999,hhs_25k_29999,hhs_30k_34999,hhs_35k_39999,hhs_40k_44999,hhs_45k_49999,hhs_50k_59999,hhs_60k_74999,hhs_75k_99999,hhs_100k_124999,hhs_125k_149999,hhs_150k_199999,hhs_200k_more,med_family_income,med_nonfamily_income,hhs_with_no_earnings,hhs_capital_income,hhs_social_security,hhs_ssi,hhs_public_assistance_income,hhs_retirement_income,renter_occupied_units,owner_occupied_units,10_less_commute,% Workers 16 Years and Over: Did Not Work At Home,Workers 16 Years and Over: Worked At Home_1,Workers 16 Years and Over: Did Not Work At Home: 90 or More Minutes,Workers 16 Years and Over: Did Not Work At Home: 60 to 89 Minutes,Workers 16 Years and Over: Did Not Work At Home: 40 to 59 Minutes,Workers 16 Years and Over: Did Not Work At Home: 30 to 39 Minutes,Workers 16 Years and Over: Did Not Work At Home: 20 to 29 Minutes,Workers 16 Years and Over: Did Not Work At Home: 10 to 19 Minutes,Workers 16 Years and Over: Did Not Work At Home: Less than 10 Minutes,Workers 16 Years and Over: Did Not Work At Home,Workers 16 Years and Over:_1,no_commute
"Block Group 1, Census Tract 98.01, Multnomah County, Oregon",410510098011,9801,2567,4380.344,0.586027039507519,70.39,6.97,0,0.27,0.51,10.21,11.65,32.45,27.6,31.48,7.51,0.97,0,0,19.63,12.24,20.57,8.07,3.12,8.59,10.16,5.21,3.26,1.69,12.76,5.86,3.52,4.3,0.65,0,0,26742,13143,24.48,1.3,24.74,16.54,13.93,10.03,76.04,23.96,6.87,97.55,20,69,113,82,207,91,177,56,795,815,2.45
"Block Group 2, Census Tract 98.01, Multnomah County, Oregon",410510098012,9801,2220,5874.885,0.377879743072169,80.9,8.6,0,0,0,5.68,4.82,21.01,44.04,27.53,3.45,3.38,0.6,0,18.85,13.2,6.04,13.67,10.97,0,1.43,0,3.82,2.23,17.81,6.04,19.4,4.29,1.11,0,0,48482,19201,15.42,3.5,17.65,7.31,17.33,8.43,62.8,37.2,16.67,98.56,11,12,25,146,266,94,81,127,751,762,1.44
"Block Group 1, Census Tract 98.03, Multnomah County, Oregon",410510098031,9803,2200,3137.497,0.701195912876816,84.77,1.36,0.55,2.18,0,0.59,10.55,10.83,30.04,39.49,16.15,2.57,0.94,0,2.03,10.22,0,6.44,2.1,2.1,0,2.1,4.62,9.38,3.92,14.85,12.75,21.29,7.42,2.8,0,71316,NA,22.97,26.05,44.4,9.52,19.05,26.05,35.43,64.57,3.53,95.12,47,22,40,140,265,200,215,34,916,963,4.88
"Block Group 2, Census Tract 98.03, Multnomah County, Oregon",410510098032,9803,2075,13477.92,0.153955539562345,57.64,11.71,0,0,0,20.77,9.88,18.13,27.71,43.86,9.34,0.95,0,0,14.93,7.55,0,8.01,9.52,8.46,1.81,14.5,1.81,14.8,6.19,19.34,1.81,4.38,1.81,0,0,42708,44479,11.78,14.65,21.6,1.96,9.06,15.71,73.72,26.28,11.64,98.79,12,85,33,223,236,107,177,115,976,988,1.21
"Block Group 3, Census Tract 98.03, Multnomah County, Oregon",410510098033,9803,2225,7222.815,0.308051620316388,61.75,7.64,2.56,17.12,0,9.44,1.48,28.83,27.93,29.65,7.96,5.63,0,0,11.8,5.89,0,18.89,0,0,2.08,0,8.32,6.41,13.34,3.47,16.64,8.49,10.05,6.41,0,53482,NA,11.27,16.81,32.06,2.43,3.47,17.5,36.05,63.95,6.73,96.42,33,27,93,187,135,134,250,62,888,921,3.58
"Block Group 4, Census Tract 98.03, Multnomah County, Oregon",410510098034,9803,1457,15540.91,0.0937525579269093,85.45,1.65,0,3.29,0,4.53,5.08,30.8,21.3,29.98,10.24,3.75,0,3.93,4.74,9.45,15.74,20.24,11.09,11.09,8.4,0,4.05,4.8,0,6.6,8.55,0,0,0,0,21271,20146,78.56,26.39,69.42,17.99,4.5,19.34,98.2,1.8,0,100,0,41,102,0,62,15,127,0,347,347,0
"Block Group 1, Census Tract 98.04, Multnomah County, Oregon",410510098041,9804,1580,6898.961,0.229019980015351,66.65,2.03,0,24.49,0,4.11,2.72,22.82,29.31,33.66,11.72,2.49,0,0,5.13,15.53,3.66,10.3,7.85,4.89,8.03,5.76,2.27,4.36,3.49,4.01,14.49,9.77,3.49,2.09,0,34875,20658,44.5,17.98,43.46,12.39,8.55,30.89,32.11,67.89,0,98.74,7,24,25,104,53,132,210,0,548,555,1.26
"Block Group 2, Census Tract 98.04, Multnomah County, Oregon",410510098042,9804,1734,7897.666,0.219558546217203,88.93,3.98,0,0,0,3.98,3.11,19.47,33.27,38.76,7.13,1.37,0,0,3.96,10.16,2.85,8.56,7.31,4.28,4.63,8.91,1.43,2.14,19.07,12.12,11.94,1.96,1.78,1.6,1.25,47188,32969,20.14,17.11,25.13,8.2,12.83,16.4,44.03,55.97,11.25,97.47,20,69,86,164,143,131,89,89,771,791,2.53
"Block Group 1, Census Tract 99.03, Multnomah County, Oregon",410510099031,9903,1141,6015.479,0.189677326690317,85.19,0,0,0,0,0,14.81,8.69,15.24,58.19,11.96,3.9,2.02,0,3.16,0,3.48,5.88,4.28,0,0,0,0,4.01,11.23,5.08,44.92,3.48,9.89,3.48,4.28,83061,NA,10.43,5.88,28.34,3.48,3.74,29.95,3.48,96.52,2.9,93.66,35,0,15,60,83,223,120,16,517,552,6.34
"Block Group 2, Census Tract 99.03, Multnomah County, Oregon",410510099032,9903,1842,1089.871,1.69010860281978,71.55,5.7,0,12.16,0,0,10.59,10.35,23.58,36.9,16.92,6.12,2.52,3.6,2.63,0,3.31,0,4.55,0,0,1.66,3.31,12.42,6.63,14.7,15.11,4.55,27.12,6.63,0,87426,46985,12.22,14.7,23.81,1.66,3.52,21.74,20.08,79.92,8.24,98.35,14,35,0,98,249,223,161,70,836,850,1.65
"Block Group 3, Census Tract 99.03, Multnomah County, Oregon",410510099033,9903,1851,2638.128,0.701633752743256,71.69,0,0,22.26,0,0.65,5.4,7.36,18.83,33.04,25.18,12.84,0.94,1.8,7.71,0,0,1.98,0,7.93,0,2.77,5.42,2.38,1.98,12.55,18.49,16.64,4.62,15.32,9.91,91328,65592,18.76,29.06,32.76,6.61,2.91,35.8,3.04,96.96,1.37,88.57,117,19,35,151,259,237,192,14,907,1024,11.43
"Block Group 4, Census Tract 99.03, Multnomah County, Oregon",410510099034,9903,1436,5990.978,0.239693774642971,95.26,1.25,0,3.48,0,0,0,3.19,38.03,27.61,25.29,4.34,0,1.54,5.39,4.12,0,0,0,0,0,0,0,8.45,8.87,9.69,26.8,20,2.89,19.18,0,91325,84286,10.31,29.69,26.19,4.12,0,32.78,8.45,91.55,2.58,95.88,24,20,19,92,46,158,208,15,558,582,4.12
"Block Group 1, Census Tract 99.04, Multnomah County, Oregon",410510099041,9904,1563,5550.522,0.28159512708167,92.51,2.94,0,0.77,0.58,0.45,2.75,26.22,20.62,36.11,8.7,3.93,3.69,0.72,9.5,12.13,4.04,3.49,24.82,1.47,0,5.88,3.68,1.1,6.07,8.46,8.64,6.8,7.72,5.7,0,38611,23393,19.3,10.29,20.4,1.1,11.58,11.76,58.46,41.54,6.86,98.88,7,20,34,56,118,213,136,43,620,627,1.12
"Block Group 2, Census Tract 99.04, Multnomah County, Oregon",410510099042,9904,1126,18508.37,0.060837347508946,93.07,0,0,0.71,0,1.33,4.88,6.86,27.73,44.01,15.48,4.71,1.21,0,26,22.93,6.59,1.95,4.63,5.12,7.07,4.88,1.71,2.44,8.05,2.44,13.66,4.39,14.15,0,0,38375,28750,37.8,13.9,24.63,0,22.68,15.37,56.83,43.17,14.25,100,0,0,65,51,134,28,71,58,407,407,0
"Block Group 3, Census Tract 99.04, Multnomah County, Oregon",410510099043,9904,1264,8113.109,0.155797246937051,90.9,0,0,3.09,0,2.37,3.64,6.79,26.51,46.77,17.13,2.8,0,0,3.08,1.63,0,2.09,0,2.09,0,1.63,7.67,0.7,13.49,10,11.16,24.19,10.93,14.42,0,94286,55938,12.79,22.33,22.33,1.86,0,34.88,12.79,87.21,12.57,84.25,109,14,15,152,72,104,139,87,583,692,15.75
"Block Group 1, Census Tract 99.05, Multnomah County, Oregon",410510099051,9905,1477,4377.438,0.337411988009211,80.3,0.47,0,2.23,0,3.72,13.27,6.42,27.3,42.24,16,4.02,3.35,0.67,8.31,0,0,0,2.73,5.08,4.69,1.37,12.11,13.09,8.2,11.91,12.7,8.79,9.96,8.2,1.17,64091,42321,18.36,23.44,34.57,1.37,4.88,24.61,19.73,80.27,4.31,96.9,23,76,17,135,135,249,75,32,719,742,3.1
"Block Group 2, Census Tract 99.05, Multnomah County, Oregon",410510099052,9905,1784,6707.232,0.265981541227218,84.14,0.78,7.34,0.78,3.76,1.01,2.19,11.75,25.02,42.53,18.23,1.12,1.36,0,0.64,1.14,2.43,4.86,2.86,4.01,5.72,0.86,17.17,6.01,8.58,7.87,18.88,8.44,8.01,1.14,2,56089,33203,11.44,15.31,16.31,5.01,2.29,12.88,41.49,58.51,11.64,100,0,0,47,190,262,192,250,124,1065,1065,0
"Block Group 1, Census Tract 99.06, Multnomah County, Oregon",410510099061,9906,2266,2265.588,1.00018185412442,86.01,3.49,0.22,4.1,0,5.08,1.1,7.66,23.9,35.11,18.81,12.07,0.8,1.65,3.22,0,1.02,3.19,1.48,6.83,9.33,3.53,5.69,0.57,7.62,14.79,13.99,7.85,4.1,13.65,6.37,72019,44342,20.48,30.26,31.51,5.01,2.16,28.9,29.24,70.76,13.04,94.38,63,18,42,94,343,222,192,146,1057,1120,5.62
"Block Group 2, Census Tract 99.06, Multnomah County, Oregon",410510099062,9906,967,1160.429,0.833312355115159,88.83,3.31,0,1.45,0,1.55,4.86,4.67,15.66,54.67,21.15,1.92,1.92,0,1.46,1.99,0,1.24,2.48,0,1.74,1.49,2.23,5.21,5.46,9.68,18.11,16.87,10.67,17.12,5.71,100417,61172,13.9,30.77,28.78,3.47,3.47,23.33,9.43,90.57,7.01,90.32,58,23,75,85,91,112,113,42,541,599,9.68
"Block Group 1, Census Tract 99.07, Multnomah County, Oregon",410510099071,9907,955,7852.859,0.121611760363368,80.1,2.41,0,0,0,1.05,16.44,6.89,18.91,53.53,16.03,3.37,1.28,0,10.02,6.54,0,0,3.54,3,12.53,20.44,5.72,3.54,2.72,11.99,23.16,6.81,0,0,0,41726,33750,17.44,12.53,29.16,0,16.35,26.43,50.95,49.05,11.35,92.67,31,15,51,93,81,62,42,48,392,423,7.33
"Block Group 2, Census Tract 99.07, Multnomah County, Oregon",410510099072,9907,1223,5811.367,0.21044962370482,67.62,0,3.84,0,0,20.61,7.93,32.22,7.99,46.87,8.92,3.06,0.93,0,8.02,5.38,4.84,0,2.96,0,10.75,5.38,4.3,9.68,3.76,19.09,16.13,11.29,0,2.96,3.49,61196,34271,2.96,13.44,14.25,5.65,7.26,4.84,33.06,66.94,4.69,99.06,5,11,75,98,104,123,92,25,528,533,0.94
"Block Group 3, Census Tract 99.07, Multnomah County, Oregon",410510099073,9907,2749,954.8334,2.87903611908627,87.89,0,3.24,1.96,0,0,6.91,6.38,19.89,39.95,20,9.68,3.35,0.76,5.73,4.05,3.49,1.98,6.03,5.09,3.11,2.83,2.45,3.49,6.13,8.95,14.42,15.83,2.64,11.97,7.54,80408,32206,22.34,40.81,32.8,6.22,6.13,27.8,19.42,80.58,6.66,93.42,85,27,136,235,133,189,400,86,1206,1291,6.58
"Block Group 1, Census Tract 100.01, Multnomah County, Oregon",410510100011,10001,1153,4735.797,0.243464834586106,94.54,0,0,2.69,0,0,2.78,15.18,29.54,42.82,4.2,5.69,1.9,0.68,12.28,5.56,21.67,6.3,11.11,21.85,2.41,2.41,0,2.78,0,15.93,7.22,0,0,2.78,0,26959,25135,17.78,7.41,21.85,2.41,0,7.04,82.78,17.22,16.11,88.09,68,0,59,80,22,147,103,92,503,571,11.91
"Block Group 2, Census Tract 100.01, Multnomah County, Oregon",410510100012,10001,1412,5694.284,0.247967944253024,93.77,2.9,0.92,0,0,1.63,0.78,24.33,22.49,37.41,8.19,5.87,1.71,0,11.91,9.65,4.91,13.33,9.65,16.49,2.63,6.84,7.54,0,1.4,16.32,11.23,0,0,0,0,26888,26104,21.4,10.53,27.37,9.3,2.46,6.84,88.77,11.23,13.94,100,0,14,37,142,16,80,137,69,495,495,0
"Block Group 3, Census Tract 100.01, Multnomah County, Oregon",410510100013,10001,2750,4436.817,0.619813682534436,89.05,0.76,0,0.73,0,3.45,6,11.18,29.35,35.19,18.48,4.43,1.37,0,6.48,11.2,9.57,9.87,3.78,9.12,0.96,7.72,4.38,7.72,6.08,6.31,6.38,9.57,3.34,4.01,0,37011,19063,36.42,20.33,47.33,7.79,3.12,16.1,63.28,36.72,16.75,96.38,45,10,62,171,158,124,464,208,1197,1242,3.62
"Block Group 1, Census Tract 100.02, Multnomah County, Oregon",410510100021,10002,3131,7281.891,0.429970718011049,81.7,1.09,5.01,6.74,0,0.45,5.01,10.43,29.96,39.89,11.02,6.3,1.97,0.44,8.93,8.17,2.36,4.23,9.15,6,5.71,3.15,3.94,9.15,8.07,7.87,16.73,6.5,5.71,0.89,2.36,49421,25313,22.24,15.55,28.35,5.81,6.5,18.11,36.52,63.48,7.15,87.97,170,27,169,175,226,112,433,101,1243,1413,12.03
"Block Group 2, Census Tract 100.02, Multnomah County, Oregon",410510100022,10002,2577,8137.983,0.316663243227382,78,1.05,0.81,4.5,0,11.6,4.04,14.84,17.24,41.18,19.03,5.69,0,2.01,6.61,4.03,1.06,6.67,6.46,2.22,4.87,1.06,2.97,2.75,16.53,9.53,10.59,15.04,8.16,3.92,4.13,62500,51250,15.78,16.21,34.64,3.39,6.78,17.9,48.2,51.8,11.82,96.39,48,97,38,161,222,259,346,157,1280,1328,3.61
"Block Group 1, Census Tract 101, Multnomah County, Oregon",410510101001,10100,620,4866.599,0.127399045864305,100,0,0,0,0,0,0,6.68,17.48,64.01,11.83,0,0,0,0,0,5.3,4.92,0,0,5.3,11.74,0,4.55,34.47,6.06,14.39,13.26,0,0,0,55918,54904,20.45,12.5,27.65,5.3,0,15.15,19.7,80.3,23.96,100,0,18,31,16,17,120,36,75,313,313,0
"Block Group 2, Census Tract 101, Multnomah County, Oregon",410510101002,10100,4696,3514.765,1.33607800499462,76.98,7.96,0.75,4.34,0,2.17,7.79,7.07,15.57,51.76,21.73,2.48,1.4,0,7.75,8.58,5.28,5.7,6.49,5.54,4.08,2.72,5.65,4.81,6.17,10.56,16.68,11.66,0.89,3.35,1.83,50753,40954,16.47,15.64,19.77,2.62,8.21,11.92,62.6,37.4,13.2,95.54,101,49,80,320,516,411,489,299,2164,2265,4.46
"Block Group 3, Census Tract 101, Multnomah County, Oregon",410510101003,10100,2712,8988.318,0.301724950076989,75.11,8.55,0.59,0.88,0,5.68,9.18,14.58,25.7,28.92,18.79,9.48,1.64,0.88,11.53,7.91,8.28,8.09,5.4,8.65,5.49,9.67,3.63,2.51,4.19,11.44,5.4,5.86,6.51,5.77,1.21,38438,28150,42.42,22.05,48.93,9.49,15.07,28.28,64.37,35.63,6.23,99.27,7,22,0,172,252,230,220,60,956,963,0.73
"Block Group 4, Census Tract 101, Multnomah County, Oregon",410510101004,10100,1062,5846.387,0.181650648574434,89.83,0,0,2.45,0,2.54,5.18,3.69,50.72,39.26,6.32,0,0,0,19.61,0,0,0,6.03,12.76,17.17,3.25,4.87,3.48,27.38,3.94,13.92,0,7.19,0,0,51875,30089,28.77,15.31,39.21,3.25,3.25,33.64,39.91,60.09,4.62,100,0,41,46,34,112,64,137,21,455,455,0
"Block Group 1, Census Tract 102, Multnomah County, Oregon",410510102001,10200,1462,431.2566,3.39009292707148,83.17,4.45,0.96,6.5,0,1.64,3.28,11.85,25.43,42.21,15.41,5.1,0,0,12.05,4.98,0,3.61,0,10.14,0,5.5,0,6.87,3.61,31.27,17.01,11.34,3.09,2.58,0,65992,60919,23.54,32.47,37.46,8.59,3.61,40.55,17.53,82.47,16.48,100,0,0,20,52,138,125,177,101,613,613,0
"Block Group 2, Census Tract 102, Multnomah County, Oregon",410510102002,10200,2529,3329.169,0.759649079455194,80.62,3.12,1.11,0.51,0,6.52,8.11,36.9,28.97,21.54,2.64,9.95,0,0,11.71,22.06,8.98,9.65,2.11,5.54,1.33,3.1,8.43,13.97,12.64,7.76,4.43,0,0,0,0,35268,14656,22.51,0,22.95,3.44,6.21,12.2,42.02,57.98,13.45,100,0,11,0,75,258,40,543,144,1071,1071,0
"Block Group 3, Census Tract 102, Multnomah County, Oregon",410510102003,10200,2222,340.3189,6.52917001932055,80.96,0,3.02,14.36,0,0,1.67,8.68,22.67,35.2,24.35,7.59,1.52,0,4.02,3.74,0.96,0,0,0.75,1.92,2.24,5.34,2.99,3.63,32.48,14,16.13,3.42,9.4,2.99,67280,44188,24.15,22.76,46.47,0,0,33.12,12.39,87.61,24.03,91.33,92,7,74,68,250,171,144,255,969,1061,8.67
"Block Group 1, Census Tract 103.03, Multnomah County, Oregon",410510103031,10303,3153,3271.346,0.96382338450989,71.42,9.17,0,9.51,0,2.03,7.87,14.39,18.29,36.86,23.97,6.49,0,0,10.05,7.49,8.75,9.87,2.08,6.23,2.3,2.74,5.64,5.86,4.6,3.26,17.8,5.19,4.67,9.87,3.64,47463,36522,27.37,11.35,23.89,11.65,6.6,13.28,61.57,38.43,23.18,98.42,22,15,108,94,354,226,248,322,1367,1389,1.58
"Block Group 2, Census Tract 103.03, Multnomah County, Oregon",410510103032,10303,2368,2144.508,1.10421592686916,84.71,0,0.46,0.84,0,7.94,6.04,6.99,32.15,47.68,11.26,1.21,0,0.71,12.75,11.06,1.72,0,2.46,7.25,9.83,16.71,1.84,2.58,7.74,9.71,11.67,8.48,5.53,1.6,1.84,41333,27055,10.32,18.8,20.27,2.46,4.42,19.78,45.95,54.05,9.01,95.3,48,47,59,168,259,161,187,92,973,1021,4.7
"Block Group 1, Census Tract 103.04, Multnomah County, Oregon",410510103041,10304,2684,6119.717,0.438582340922043,76.27,3.8,9.43,2.61,4.17,1.45,2.27,24.1,25,44.14,3.87,1.35,1.55,0,12.68,5.95,7.16,13,8.48,3.3,11.12,7.49,4.07,2.31,5.29,18.5,7.16,5.07,1.1,0,0,35331,31042,19.82,7.71,16.08,8.37,8.92,15.31,70.7,29.3,13.42,96.98,31,56,58,101,125,110,409,138,997,1028,3.02
"Block Group 2, Census Tract 103.04, Multnomah County, Oregon",410510103042,10304,1772,4515.624,0.392415331654046,66.65,3.16,0.34,3.89,0,15.97,9.99,20.1,23.98,39,12.14,4.78,0,0,1.05,4.37,0,11.29,6.92,3.1,14.57,3.83,0,4.55,10.75,6.56,14.39,7.1,3.64,1.82,7.1,50694,28750,10.02,12.39,20.04,1.64,11.84,11.29,35.7,64.3,11.46,96.71,27,70,0,85,238,124,182,94,793,820,3.29
"Block Group 1, Census Tract 103.05, Multnomah County, Oregon",410510103051,10305,1457,4107.432,0.354722879024922,87.85,0.21,3.84,8.1,0,0,0,10.3,31.17,36.61,15.06,6.86,0,0,16.58,11.57,0,0,5.7,5.01,14.68,10.19,4.32,2.94,4.49,10.02,17.44,9.15,2.76,0,1.73,41650,34336,32.64,16.06,24.35,8.46,7.08,21.59,39.72,60.28,12.58,95.65,28,45,4,59,136,76,215,81,616,644,4.35
"Block Group 2, Census Tract 103.05, Multnomah County, Oregon",410510103052,10305,1534,2739.501,0.559955876243442,88.53,0.85,0.46,0,0,0,10.17,3.83,20.77,41.11,29.29,1.7,3.3,0,9.04,7.47,0,0,0,1.62,3.43,0,0,3.64,7.47,12.32,14.34,23.64,16.97,5.66,3.43,99250,103059,26.67,35.15,30.3,0,8.89,16.36,17.58,82.42,11.98,89.86,66,27,21,92,124,77,166,78,585,651,10.14
"Block Group 3, Census Tract 103.05, Multnomah County, Oregon",410510103053,10305,1325,4924.582,0.269058389459719,96.45,0.83,0,0.68,0,0,2.04,6.36,16.59,39.55,32.33,4.31,0.86,0,4.27,0,0,4.18,5.65,0,3.77,0,0,7.11,20.08,10.04,23.01,14.64,9,0,2.51,74500,56e3,11.09,11.09,17.57,0,0,11.51,21.55,78.45,16.07,94.64,42,0,26,111,38,189,252,126,742,784,5.36
"Block Group 1, Census Tract 103.06, Multnomah County, Oregon",410510103061,10306,1801,9136.217,0.197127554258939,78.35,5.94,2.55,9.83,0,2.61,0.72,7.65,23.8,36.23,26,6.31,0,0,13.5,6.55,2.12,0,1.35,3.28,3.85,13.68,6.55,5.97,3.47,7.51,12.14,12.91,6.74,11.37,2.5,68250,NA,3.85,10.79,10.98,2.12,4.05,9.83,14.84,85.16,7.66,91.53,73,30,19,114,220,165,175,66,789,862,8.47
"Block Group 2, Census Tract 103.06, Multnomah County, Oregon",410510103062,10306,1874,6691.636,0.280051104483882,90.29,0,1.17,5.07,0,0,3.47,6.79,24.06,49.3,17.42,1.55,0.89,0,10.66,1.16,1.01,0,10.12,3.03,1.45,5.92,4.05,6.79,9.68,11.42,19.8,12.72,4.62,3.18,5.06,70926,57500,19.94,16.18,32.37,0,4.34,20.81,32.08,67.92,6.14,96.59,30,6,44,122,229,217,178,54,850,880,3.41
"Block Group 3, Census Tract 103.06, Multnomah County, Oregon",410510103063,10306,1323,8112.568,0.163080292263902,70.07,7.86,0,2.27,0,18.82,0.98,15.56,18.71,56.61,4.21,1.99,2.22,0.7,16.11,17.97,3.25,0,9.74,12.99,2.38,2.6,2.16,2.16,15.58,3.9,7.79,11.47,3.46,3.25,1.3,43750,NA,9.31,9.96,10.39,1.08,12.34,9.96,67.53,32.47,5.33,100,0,10,77,35,263,153,101,36,675,675,0
"Block Group 1, Census Tract 104.02, Multnomah County, Oregon",410510104021,10402,1799,196.3528,9.16207951542633,98.11,0,0,0.89,0,0,1,13.85,20.93,45.05,14.84,3.81,0,1.52,12.23,1.7,2.41,4.67,2.69,11.9,3.97,0,0,5.1,13.17,10.2,15.72,8.36,7.22,8.36,4.53,64779,27267,24.22,30.74,21.81,5.24,10.06,21.39,33.99,66.01,16.37,98.34,14,15,25,171,170,186,124,138,829,843,1.66
"Block Group 2, Census Tract 104.02, Multnomah County, Oregon",410510104022,10402,2641,1410.084,1.87293840743664,82.7,0.04,0.68,10.6,0.08,5.87,0.04,5.22,25.66,46.16,17.47,4.64,0.84,0,11.33,0,0,2.04,3.95,6.47,1.68,0,2.4,2.99,13.05,28.38,15.81,4.91,7.43,3.59,7.31,71913,29167,8.62,20.96,24.43,0,2.4,12.81,14.61,85.39,2.81,93.87,83,0,138,157,205,343,390,38,1271,1354,6.13
"Block Group 3, Census Tract 104.02, Multnomah County, Oregon",410510104023,10402,2126,819.463,2.59438190447214,96.19,1.79,0,0.56,0.09,0.89,0.47,3.03,26.94,31.16,26.88,7.38,3.75,0.86,1.39,0,0,2.42,11.21,1.97,2.42,5.76,2.58,3.94,5.91,8.03,21.21,16.06,7.58,6.06,4.85,95e3,45956,17.58,45.15,49.09,5.3,0,22.27,20.3,79.7,12.59,90.63,93,24,40,94,288,139,190,125,900,993,9.37
"Block Group 1, Census Tract 104.05, Multnomah County, Oregon",410510104051,10405,1937,6989.844,0.277116341851777,84.31,2.53,0,4.54,0.88,0,7.74,12.46,28.78,38.1,15.06,4.62,0.98,0,8.4,1.66,0,0,4.84,4.24,3.33,3.33,9.53,1.21,7.26,6.05,17.25,29.5,9.08,2.72,0,87829,39148,20.12,31.92,44.93,2.72,2.12,24.66,13.16,86.84,9.71,90.83,85,22,16,156,198,143,217,90,842,927,9.17
"Block Group 2, Census Tract 104.05, Multnomah County, Oregon",410510104052,10405,1300,6990.869,0.185956846132106,93.85,0,0,4.92,0,0,1.23,11.73,27.19,51.42,7.35,2.32,0,0,23.32,6.7,0,5.31,13.16,11.09,8.55,0,9.47,7.16,10.39,3.46,3.7,21.02,0,0,0,41372,42454,18.48,11.32,26.33,0,0,15.47,36.72,63.28,16.24,100,0,32,3,71,109,92,147,88,542,542,0
"Block Group 3, Census Tract 104.05, Multnomah County, Oregon",410510104053,10405,1669,9132.411,0.182755672999257,81.85,2.76,5.93,0,0,0,9.47,23.11,22.42,36.97,12.19,4.33,0.98,0,7.1,3.65,0,11.44,7.46,18.41,1.66,2.49,9.29,5.8,6.63,13.1,15.75,4.31,0,0,0,41603,38417,7.46,20.23,22.72,2.99,3.65,8.46,80.93,19.07,2.14,94.6,53,55,66,157,212,246,171,21,928,981,5.4
"Block Group 4, Census Tract 104.05, Multnomah County, Oregon",410510104054,10405,1111,6314.479,0.17594483063242,81.82,5.4,0.09,3.87,0,0.36,8.46,23.13,11.97,17.01,40.82,1.36,5.71,0,1.42,6.07,7.28,21.49,2.43,0,5.55,6.93,8.67,7.63,21.14,11.09,0,0,1.73,0,0,40075,NA,23.57,13.34,30.68,3.47,0,13.52,88.39,11.61,8.05,99.86,1,155,72,0,123,31,258,56,695,696,0.14
"Block Group 1, Census Tract 104.07, Multnomah County, Oregon",410510104071,10407,2519,3556.119,0.708356563814195,92.74,0.67,1.19,2.74,0,0,2.66,9.03,19.43,50.56,12.54,5.82,2.2,0.42,5.45,5.28,2.99,1.84,1.26,0,4.36,3.67,5.51,3.79,6.89,10.56,16.65,24.23,6.08,3.44,3.44,82750,48281,20.21,19.98,25.14,0.8,0,15.73,16.53,83.47,17.99,96.18,49,20,56,256,176,181,315,231,1235,1284,3.82
"Block Group 2, Census Tract 104.07, Multnomah County, Oregon",410510104072,10407,2079,2763.07,0.752423949454592,76.43,5.96,1.2,1.64,0,7.7,7.07,20.85,25.87,37.87,12.77,2.04,0.6,0,4.5,14.43,3.93,6.72,3.44,6.07,6.23,5.25,1.64,8.2,6.89,9.67,17.54,3.77,2.13,0,4.1,47907,33400,26.39,20.16,34.75,8.03,6.72,20.66,56.72,43.28,8.25,97.68,20,8,48,116,103,134,361,71,841,861,2.32
"Block Group 3, Census Tract 104.07, Multnomah County, Oregon",410510104073,10407,1146,6358.577,0.180229020366118,88.83,0.61,8.2,0.17,0,0,2.18,18.39,39.51,24.8,12.4,3.41,1.5,0,16.38,0,2.09,2.09,6.54,9.69,7.59,3.66,6.54,2.09,12.3,12.57,14.92,10.47,1.57,2.62,5.24,55e3,43092,13.87,12.57,30.89,4.19,7.59,24.08,34.55,65.45,0.2,91.24,44,0,0,115,59,211,72,1,458,502,8.76
"Block Group 1, Census Tract 104.08, Multnomah County, Oregon",410510104081,10408,1621,8223.344,0.197121762726314,92.66,0,0.37,1.54,0,0,5.43,17.17,36.46,27.41,7.02,10.15,1.78,0,9.38,0,6.76,0,13.85,0,0,4.56,2.03,2.2,4.05,49.32,3.38,5.57,4.73,0,3.55,63516,24741,12.33,19.76,31.59,0,2.2,20.78,21.11,78.89,6.11,98.59,12,37,10,56,320,67,297,52,839,851,1.41
"Block Group 2, Census Tract 104.08, Multnomah County, Oregon",410510104082,10408,2124,4171.79,0.509134019153757,82.53,1.93,4.66,1.74,0,0,9.13,18.42,26.27,42.38,7.33,4.88,0,0.73,5,0,0,12.91,4.41,3.59,5.72,1.96,4.74,0,2.78,16.34,17.81,19.61,10.13,0,0,72917,NA,10.13,13.73,26.14,0,5.56,22.71,17.32,82.68,16.48,98.96,12,53,45,121,339,240,158,191,1147,1159,1.04
"Block Group 3, Census Tract 104.08, Multnomah County, Oregon",410510104083,10408,1081,5541.556,0.195071560177113,94.82,0,1.3,0,0,0,3.89,22.65,23.53,32.65,5.59,15.59,0,0,12.97,0,9.38,3.57,18.53,2.9,2.68,16.07,8.26,4.24,15.4,8.26,8.04,2.68,0,0,0,39255,35850,30.36,9.15,8.04,26.34,34.82,5.13,82.81,17.19,7.84,93.92,31,0,47,38,71,93,190,40,479,510,6.08
