OBJECTID,FIPS,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,sumOverCount,cent_x,cent_y,dist,long,lat,order,piece,group,COUNTYFP,TRACTCE,AFFGEOID,NAME,LSAD,Census Tract,Total Population,Population Density (Per Sq. Mile),"Area (Land, in Sq. Miles)",Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,% Total Population: White Alone,% Total Population: Black or African American Alone,% Total Population: American Indian and Alaska Native Alone,% Total Population: Asian Alone,% Total Population: Native Hawaiian and Other Pacific Islander Alone,% Total Population: Some Other Race Alone,% Total Population: Two or More Races,Population 25 Years and Over: Less than High School,Population 25 Years and Over: High School Graduate (Includes Equivalency),Population 25 Years and Over: Some College,Population 25 Years and Over: Bachelor's Degree,Population 25 Years and Over: Master's Degree,Population 25 Years and Over: Professional School Degree,Population 25 Years and Over: Doctorate Degree,% Population: Less than High School,% Population: High School Graduate,% Population: Some College,% Population: Bachelor's Degree,% Population: Master's Degree,% Population: Professional School,% Population: Doctorate Degree,% Civilian Population in Labor Force 16 Years and Over: Unemployed,Median Family Income,% Households: No Earnings,% Households: with Wage or Salary Income,% Households: with Self-Employment Income,"% Households: with Interest, Dividends, or Net Rental Income",% Households: with Social Security Income,% Households: with Supplemental Security Income (Ssi),% Households: with Public Assistance Income,% Households: with Retirement Income,% Households: with Other Types of Income,Per Capita Income (In 2016 Inflation Adjusted Dollars),Gini Index,% Occupied Housing Units: Owner Occupied,Median Gross Rent,"% Households: Less than $40,000","% Households: $40,000 to $75,000","% Households: $75,000 to $125,000","% Households: $125,000 and Over",% Workers with Less than 20 Minute Commute,% Workers with 20 to 40 Minute Commute,% Workers with Over 40 Minute Commute,% Workers with No Commute,percent_water
80,41051006900,80,3552652,31973868,0,1,1,0.37226218610773,0.483407748078187,1322518,2,0,1,0,0.62773781389227,-122.73097337464615,45.50817790164602,0.10197435844974174,-122.743859,45.516664999999996,45,1,700.1,051,006900,1400000US41051006900,69,CT,Census Tract 69,2913,1593.386,1.82818182941388,2565,8,0,187,0,27,126,88.05,0.27,0,6.42,0,0.93,4.33,34,111,375,803,456,181,99,1.65,5.39,18.21,39,22.15,8.79,4.81,2.63,168816,13.45,80.32,25.36,45.22,24.19,0.72,0.54,15.7,11.73,88873,0.4714,90.52,1613,11.100000000000001,9.74,13.36,65.8,51.599999999999994,29.33,4.48,14.6,0
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.86749499999999,45.606226,1,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.867401,45.606795,2,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.864226,45.608343999999995,3,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.861441,45.60799,4,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.851997,45.605671,5,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.847583,45.604386999999996,6,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.843727,45.605335,7,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.841664,45.606548,8,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.837475,45.606421,9,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.836482,45.606912,10,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.835515,45.607467,11,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.833372,45.605646,12,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.832775,45.603532,13,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.8327,45.600488999999996,14,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.832127,45.599748,15,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.827483,45.599933,16,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.82645099999999,45.599281,17,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.826452,45.597237,18,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.825475,45.596461,19,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.820128,45.595686,20,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.818849,45.594373,21,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.813556,45.592061,22,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.812085,45.589968,23,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.810854,45.589639999999996,24,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.809904,45.589382,25,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.80577199999999,45.588074999999996,26,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.805133,45.586208,27,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.799449,45.582992,28,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.798165,45.580625,29,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.796441,45.579575,30,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.794239,45.576733,31,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.794433,45.573243,32,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.791135,45.572576,33,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.789844,45.570553,34,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.79054099999999,45.567847,35,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
81,41051007e3,81,18149746,163347714,0,1,1,0.207648084992484,0.405623418692065,3768760,2,0,1,0,0.792351915007516,-122.78696631183013,45.56002283638952,0.17266977503642192,-122.789623,45.565712,36,1,238.1,051,007000,1400000US41051007000,70,CT,Census Tract 70,8427,619.0595,13.6125850776143,6605,77,0,1120,17,73,535,78.38,0.91,0,13.29,0.2,0.87,6.35,86,314,1146,2043,1362,573,360,1.46,5.34,19.48,34.72,23.15,9.74,6.12,4.52,137900,15.85,80.47,20.49,52.09,21.58,2.09,1.5,17.72,11.57,75911,0.4727,79.13,1543,12.58,12.23,21.34,53.870000000000005,30.759999999999998,50.18,9.09,9.98,3.834424970646405e-4
