X,Y,Date_Inventoried,Species,Condition,Neighborhood,Family,Genus,Common,Size
-122.564469031189,45.5087661728486,2014-09-10,CR,Fair,HAZELWOOD,Rosaceae,Crataegus,hawthorn,S
-122.584868743619,45.4851168538574,2014-09-06,PY,Fair,FOSTER-POWELL,Rosaceae,Pyrus,pear,M
-122.755257793774,45.5966146222398,2011-08-26,PI,Good,ST. JOHNS,Pinaceae,Pinus,pine,L
-122.688194351004,45.5664277648563,2013-09-14,ACPL,Fair,ARBOR LODGE,Sapindaceae,Acer,"maple, Norway",M
-122.589106322291,45.5435285372865,2015-09-02,CR,Fair,ROSEWAY,Rosaceae,Crataegus,hawthorn,S
-122.548339966214,45.5321663194675,2015-10-06,PSME,Fair,HAZELWOOD,Pinaceae,Pseudotsuga,Douglas-fir,L
-122.599231920172,45.5543186177002,2015-07-10,GIBI,Good,ROSEWAY,Ginkgoaceae,Ginkgo,ginkgo,L
-122.599661790086,45.5221395721795,2015-08-08,AC,Fair,MT. TABOR,Sapindaceae,Acer,"maple, other",M
-122.630758719073,45.5587737509109,2010-11-02,UL,Good,CONCORDIA,Ulmaceae,Ulmuys,elm,L
-122.576888592132,45.5495267827643,2016-07-29,CA,Fair,MADISON SOUTH,Betulaceae,Carpinus,hornbeam,M
-122.718366649458,45.578895941719,2016-09-01,ACPL,Poor,UNIVERSITY PARK,Sapindaceae,Acer,"maple, Norway",M
-122.62870655823,45.5693324214281,2010-09-11,AC,Good,CONCORDIA,Sapindaceae,Acer,"maple, other",M
-122.728491386752,45.4616407927171,2016-08-26,CO,Fair,ASH CREEK,Cornaceae,Cornus,dogwood,S
-122.585257206589,45.5245986384643,2015-08-13,UL,Poor,MONTAVILLA,Ulmaceae,Ulmuys,elm,L
-122.624224182355,45.4960439719712,2016-08-22,BE,Fair,CRESTON-KENILWORTH,Betulaceae,Betula,birch,M
-122.6293135858,45.4998572905638,2013-08-17,MA,Good,RICHMOND,Rosaceae,Malus,crabapple,S
-122.58226554091,45.5592516874489,2014-08-07,ACGR,Good,CULLY,Sapindaceae,Acer,"maple, paperbark",S
-122.657451200136,45.5705734241844,2015-09-26,AC,Good,WOODLAWN,Sapindaceae,Acer,"maple, other",M
-122.614064027184,45.5223554436817,2015-06-24,ACGR,Fair,NORTH TABOR,Sapindaceae,Acer,"maple, paperbark",S
-122.664612962145,45.5512989539194,2015-09-22,PRPL,Fair,KING,Rosaceae,Prunus,plum,S
-122.551703722169,45.5245109008765,2015-10-09,PRCH,Good,HAZELWOOD,Rosaceae,Prunus,cherry,S
-122.557969051762,45.4805115866196,NA,GLTR,Fair,LENTS,Leguminosae,Gleditsia,honey locust,L
-122.690658910427,45.4877325898591,2016-07-06,BE,Fair,HILLSDALE,Betulaceae,Betula,birch,M
-122.580161015473,45.5108728828442,2015-07-28,CO,Fair,MONTAVILLA,Cornaceae,Cornus,dogwood,S
-122.684343351534,45.5723599071607,2013-09-17,CO,Fair,ARBOR LODGE,Cornaceae,Cornus,dogwood,S
-122.591426155936,45.4674421676128,2016-06-15,PY,Fair,BRENTWOOD-DARLINGTON,Rosaceae,Pyrus,pear,M
-122.621611845576,45.4756008303276,2013-06-29,ACPL,Fair,WOODSTOCK,Sapindaceae,Acer,"maple, Norway",M
-122.615054298512,45.5526230530138,2016-08-19,ROPS,Fair,BEAUMONT-WILSHIRE,Leguminosae,Robinia,black locust,M
-122.767386802723,45.6187127188569,2014-08-19,TI,Fair,ST. JOHNS,Malvaceae,Tilia,linden,L
-122.594376719199,45.4906167120964,2014-08-16,AC,Good,FOSTER-POWELL,Sapindaceae,Acer,"maple, other",M
-122.611332835208,45.4785804382772,2013-09-15,CECA,Fair,WOODSTOCK,Leguminosae,Cercis,redbud,S
-122.587227429399,45.5304241925554,2015-08-07,JU,Good,MONTAVILLA,Juglandaceae,Juglans,walnut,L
-122.694684011483,45.5641891674409,2011-07-23,QU,Poor,OVERLOOK,Fagaceae,Quercus,"oak, deciduous",L
-122.60831291931,45.5125520644019,2015-10-01,BE,Good,MT. TABOR,Betulaceae,Betula,birch,M
-122.625801494636,45.5058009235635,2013-07-20,PY,Fair,RICHMOND,Rosaceae,Pyrus,pear,M
-122.617431853405,45.5142445722736,2012-07-07,CECA,Good,SUNNYSIDE,Leguminosae,Cercis,redbud,S
-122.700154749767,45.4858035551143,2016-06-24,PSME,Fair,HILLSDALE,Pinaceae,Pseudotsuga,Douglas-fir,L
-122.622846951836,45.5192434218025,2012-07-13,ACPL,Good,SUNNYSIDE,Sapindaceae,Acer,"maple, Norway",M
-122.592544839637,45.5243750922837,2015-08-13,TI,Fair,MONTAVILLA,Malvaceae,Tilia,linden,L
-122.739225786375,45.6012342094739,2014-08-29,QU,Fair,ST. JOHNS,Fagaceae,Quercus,"oak, deciduous",L
-122.652681140587,45.5538774861828,2015-08-22,ACRU,Fair,SABIN,Sapindaceae,Acer,"maple, red",M
-122.652793504558,45.4714808270181,2011-08-18,PC,Good,SELLWOOD-MORELAND,Pinaceae,Picea,spruce,L
-122.640659004208,45.4931325272826,2013-05-11,AIAL,Good,BROOKLYN,Simaroubaceae,Ailanthus,tree-of-heaven,M
-122.615880713539,45.5284449740184,2015-08-26,GYDI,Good,NORTH TABOR,Leguminosae,Gymnocladus,Kentucky coffeetree,L
-122.610083822129,45.5049300107479,2013-09-07,PY,Good,RICHMOND,Rosaceae,Pyrus,pear,M
-122.700693899736,45.482331927505,2016-07-06,CR,Fair,HILLSDALE,Rosaceae,Crataegus,hawthorn,S
-122.656783345841,45.528235857108,2014-09-20,PLAC,Fair,LLOYD DISTRICT,Platanaceae,Platanus,planetree,L
-122.654932317791,45.5729148820715,2015-07-11,AC,Fair,WOODLAWN,Sapindaceae,Acer,"maple, other",M
-122.636033353333,45.5699230666291,2010-09-11,ACPL,Fair,CONCORDIA,Sapindaceae,Acer,"maple, Norway",M
-122.685188694065,45.5314138115763,2016-05-06,ACPL,Fair,PEARL,Sapindaceae,Acer,"maple, Norway",M
-122.618587288083,45.4888701661859,2013-07-27,ACPA,Good,WOODSTOCK,Sapindaceae,Acer,"maple, Japanese",S
-122.66311447164,45.5765380013392,2013-10-09,STJA,Good,PIEDMONT,Styracaceae,Styrax,snowbell,S
-122.656485451917,45.5720889867307,2015-07-11,CO,Good,WOODLAWN,Cornaceae,Cornus,dogwood,S
-122.756611395007,45.5981759058204,2011-10-04,PY,Good,ST. JOHNS,Rosaceae,Pyrus,pear,M
-122.697306822618,45.4684794580401,2016-07-05,PI,Fair,HILLSDALE,Pinaceae,Pinus,pine,L
-122.715549357556,45.58830234099,2013-09-07,CEJA,Good,PORTSMOUTH,Cercidiphyllaceae,Cercidiphyllum,katsura,M
-122.758531500808,45.591287121801,2013-06-29,CO,Good,CATHEDRAL PARK,Cornaceae,Cornus,dogwood,S
-122.637573072018,45.5186383291095,2015-08-01,JU,Fair,BUCKMAN,Juglandaceae,Juglans,walnut,L
-122.61494447857,45.5223062519949,2015-06-24,MA,Poor,NORTH TABOR,Rosaceae,Malus,crabapple,S
-122.503820883665,45.508865448617,2015-10-14,PY,Fair,CENTENNIAL,Rosaceae,Pyrus,pear,M
-122.674867976715,45.4751781652321,NA,ACRU,Fair,SOUTH PORTLAND,Sapindaceae,Acer,"maple, red",M
-122.749118858938,45.6033242067749,2014-08-29,AC,Good,ST. JOHNS,Sapindaceae,Acer,"maple, other",M
-122.550507648606,45.5286639314097,2015-10-06,CO,Fair,HAZELWOOD,Cornaceae,Cornus,dogwood,S
-122.604749005236,45.5273135213644,2015-06-20,THPL,Fair,NORTH TABOR,Cupressaceae,Thuja,Western redcedar,L
-122.611442512318,45.4650693462151,2016-05-12,PY,Fair,BRENTWOOD-DARLINGTON,Rosaceae,Pyrus,pear,M
-122.640812367288,45.5563947280302,2010-10-22,AC,Poor,CONCORDIA,Sapindaceae,Acer,"maple, other",M
-122.673477435859,45.5663551904144,NA,CO,Fair,HUMBOLDT,Cornaceae,Cornus,dogwood,S
-122.547753009703,45.5025405910597,2015-07-29,STJA,Fair,POWELLHURST-GILBERT,Styracaceae,Styrax,snowbell,S
-122.674746911662,45.4817803713216,NA,STJA,Good,SOUTH PORTLAND,Styracaceae,Styrax,snowbell,S
-122.676680489497,45.5142430822987,2013-07-10,QU,Fair,DOWNTOWN,Fagaceae,Quercus,"oak, deciduous",L
-122.507564931513,45.5591572808021,2016-07-20,ACRU,Fair,WILKES,Sapindaceae,Acer,"maple, red",M
-122.648721117083,45.4728844839459,2011-08-26,PY,Fair,SELLWOOD-MORELAND,Rosaceae,Pyrus,pear,M
-122.744617905004,45.6298190539068,2014-08-13,QU,Good,ST. JOHNS,Fagaceae,Quercus,"oak, deciduous",L
-122.621184149584,45.528014782892,2014-07-30,AC,Good,LAURELHURST,Sapindaceae,Acer,"maple, other",M
-122.695491825994,45.4659929307281,2016-07-01,SA,Fair,HILLSDALE,Salicaceae,Salix,willow,M
-122.684977482175,45.515506089084,2013-09-21,FR,Good,DOWNTOWN,Oleaceae,Fraxinus,ash,M
-122.74612192464,45.6001471766196,2011-10-03,ACPL,Good,ST. JOHNS,Sapindaceae,Acer,"maple, Norway",M
-122.759526525122,45.5993808273518,2011-10-04,STJA,Good,ST. JOHNS,Styracaceae,Styrax,snowbell,S
-122.760435734276,45.5909101270277,2013-07-10,PRCH,Fair,CATHEDRAL PARK,Rosaceae,Prunus,cherry,S
-122.602793771714,45.4659081498143,2016-05-26,AIAL,Fair,BRENTWOOD-DARLINGTON,Simaroubaceae,Ailanthus,tree-of-heaven,M
-122.605524766959,45.5466594367111,2016-08-24,JU,Fair,ROSE CITY PARK,Juglandaceae,Juglans,walnut,L
-122.711604039473,45.5294930716911,2016-06-02,PI,Fair,HILLSIDE,Pinaceae,Pinus,pine,L
-122.681478173139,45.5092648596993,2013-10-18,ZESE,Good,DOWNTOWN,Ulmaceae,Zelkova,zelkova,M
-122.614246178574,45.4919127398469,2016-08-23,FR,Fair,CRESTON-KENILWORTH,Oleaceae,Fraxinus,ash,M
-122.645578800338,45.5016113231821,2012-07-21,MG,Fair,HOSFORD-ABERNETHY,Magnoliaceae,Magnolia,"magnolia, deciduous",M
-122.723065703472,45.4800528169724,2016-08-31,PRPL,Poor,HAYHURST,Rosaceae,Prunus,plum,S
-122.711981919391,45.5346006583912,2012-08-27,AR,Good,NORTHWEST DISTRICT,Ericaceae,Arbutus,strawberry tree,S
-122.627419368548,45.5034273664477,2013-07-20,CO,Good,RICHMOND,Cornaceae,Cornus,dogwood,S
-122.557278877926,45.5216657006575,2015-10-09,QU,Fair,HAZELWOOD,Fagaceae,Quercus,"oak, deciduous",L
-122.61744352791,45.4860752894939,2013-10-11,ACPL,Good,WOODSTOCK,Sapindaceae,Acer,"maple, Norway",M
-122.679978749284,45.5698156920328,2013-07-10,ACPL,Fair,ARBOR LODGE,Sapindaceae,Acer,"maple, Norway",M
-122.632981118746,45.5210218181532,2014-06-05,PY,Good,KERNS,Rosaceae,Pyrus,pear,M
-122.656477198196,45.5412134628354,2015-07-11,ACRU,Fair,IRVINGTON,Sapindaceae,Acer,"maple, red",M
-122.677142089704,45.510616577378,2013-10-08,MGGR,Good,DOWNTOWN,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.744152106071,45.5832911462406,2013-08-03,BE,Fair,CATHEDRAL PARK,Betulaceae,Betula,birch,M
-122.649620152816,45.4771429253814,2011-07-18,PY,Good,SELLWOOD-MORELAND,Rosaceae,Pyrus,pear,M
-122.716960661173,45.5930663556047,2013-07-20,QU,Good,PORTSMOUTH,Fagaceae,Quercus,"oak, deciduous",L
-122.63411595775,45.514983246865,2012-07-29,PRCH,Good,SUNNYSIDE,Rosaceae,Prunus,cherry,S
-122.76745539179,45.6385016245428,2014-08-18,FR,Good,ST. JOHNS,Oleaceae,Fraxinus,ash,M
-122.644693586084,45.4636579555539,2011-09-16,ROPS,Poor,SELLWOOD-MORELAND,Leguminosae,Robinia,black locust,M
-122.709282163958,45.5811385018717,2013-09-07,MA,Fair,PORTSMOUTH,Rosaceae,Malus,crabapple,S
-122.610042708933,45.507630512483,2015-10-02,ACGR,Good,MT. TABOR,Sapindaceae,Acer,"maple, paperbark",S
-122.584639568119,45.5501107119511,2015-09-03,AC,Fair,ROSEWAY,Sapindaceae,Acer,"maple, other",M
-122.650105757804,45.4716154504191,2011-08-31,TI,Good,SELLWOOD-MORELAND,Malvaceae,Tilia,linden,L
-122.686419890857,45.5313196186927,2016-05-09,QU,Fair,PEARL,Fagaceae,Quercus,"oak, deciduous",L
-122.626170741744,45.5478189525923,NA,NYSY,Good,BEAUMONT-WILSHIRE,Cornaceae,Nyssa,tupelo,M
-122.607379744003,45.5079958391622,2015-10-01,MAAP,Good,MT. TABOR,Rosaceae,Malus,apple,M
-122.54302111957,45.4817971521787,2015-07-13,SO,Fair,POWELLHURST-GILBERT,Rosaceae,Sorbus,mountain-ash,S
-122.58582038739,45.5470662439798,2015-09-02,MA,Fair,ROSEWAY,Rosaceae,Malus,crabapple,S
-122.594015469792,45.5265593430984,2015-08-08,CA,Poor,NORTH TABOR,Betulaceae,Carpinus,hornbeam,M
-122.686421589571,45.4685889911269,2016-08-25,AL,Fair,SOUTH BURLINGAME,Betulaceae,Alnus,alder,M
-122.620855106577,45.4783899568546,2013-09-21,AC,Good,WOODSTOCK,Sapindaceae,Acer,"maple, other",M
-122.662662487898,45.5693812500038,2013-10-10,AIAL,Good,PIEDMONT,Simaroubaceae,Ailanthus,tree-of-heaven,M
-122.653613686175,45.5111226641288,2012-06-30,ACRU,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, red",M
-122.663295919649,45.572333393887,2013-10-10,PRPL,Fair,PIEDMONT,Rosaceae,Prunus,plum,S
-122.624631343757,45.4717843013728,2011-06-25,STJA,Good,EASTMORELAND,Styracaceae,Styrax,snowbell,S
-122.700906939697,45.538655458167,2012-08-08,CA,Good,NORTHWEST DISTRICT,Betulaceae,Carpinus,hornbeam,M
-122.624111715976,45.4747385546424,2011-06-25,CO,Fair,EASTMORELAND,Cornaceae,Cornus,dogwood,S
-122.646486173335,45.4721653491793,2011-09-20,CR,Good,SELLWOOD-MORELAND,Rosaceae,Crataegus,hawthorn,S
-122.633652774711,45.507386196606,2013-07-20,CO,Poor,RICHMOND,Cornaceae,Cornus,dogwood,S
-122.676949981387,45.5733543681749,2013-07-13,AC,Good,PIEDMONT,Sapindaceae,Acer,"maple, other",M
-122.70185324478,45.4858897502215,2016-06-24,PI,Good,HILLSDALE,Pinaceae,Pinus,pine,L
-122.762546564089,45.5976595331278,2011-10-05,AC,Good,ST. JOHNS,Sapindaceae,Acer,"maple, other",M
-122.506961530442,45.4703840982508,2016-09-20,ACPL,Fair,PLEASANT VALLEY,Sapindaceae,Acer,"maple, Norway",M
-122.630890595349,45.5012859147437,2013-09-07,NYSY,Fair,RICHMOND,Cornaceae,Nyssa,tupelo,M
-122.652077909298,45.5678037019335,2015-09-26,AM,Fair,WOODLAWN,Rosaceae,Amelanchier,serviceberry,S
-122.704168122419,45.4955788682249,2016-09-07,ACRU,Fair,SOUTHWEST HILLS,Sapindaceae,Acer,"maple, red",M
-122.525917169611,45.464818856603,2016-09-12,QU,Fair,PLEASANT VALLEY,Fagaceae,Quercus,"oak, deciduous",L
-122.807981674005,45.6193375255743,2016-09-22,PI,Poor,LINNTON,Pinaceae,Pinus,pine,L
-122.641745528222,45.5001609917574,2012-07-20,ACRU,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, red",M
-122.569055964676,45.5148442798761,2015-07-02,CYOB,Fair,MONTAVILLA,Rosaceae,Cydonia,quince,M
-122.671844403775,45.5373079666073,2014-10-08,PAPE,Fair,ELIOT,Hamamelidaceae,Parrotia,Persian ironwood,M
-122.516620154393,45.5469961993507,2016-05-21,RHPU,Fair,ARGAY,Rhamnaceae,Rhamnus,cascara,S
-122.75716414457099,45.5855394259778,2013-08-13,ACRU,Good,CATHEDRAL PARK,Sapindaceae,Acer,"maple, red",M
-122.650711059711,45.564594961688,2015-05-22,LAAN,Poor,VERNON,Leguminosae,Laburnum,golden chain tree,S
-122.515705239141,45.506921916837896,2015-10-16,AB,Good,CENTENNIAL,Pinaceae,Abies,fir,L
-122.5841832527,45.4757540986328,2016-06-16,IL,Fair,BRENTWOOD-DARLINGTON,Aquifoliaceae,Ilex,holly,M
-122.594378679323,45.5499448291633,2015-06-20,FR,Fair,ROSEWAY,Oleaceae,Fraxinus,ash,M
-122.595235157369,45.5501785144464,2015-06-20,AC,Fair,ROSEWAY,Sapindaceae,Acer,"maple, other",M
-122.642793202795,45.5048742970876,2012-08-07,AC,Good,HOSFORD-ABERNETHY,Sapindaceae,Acer,"maple, other",M
-122.70903332254,45.5353659261991,2012-07-28,ACRU,Good,NORTHWEST DISTRICT,Sapindaceae,Acer,"maple, red",M
-122.74858801569,45.5826560816489,2013-08-03,FR,Good,CATHEDRAL PARK,Oleaceae,Fraxinus,ash,M
-122.64174305516,45.5129443889331,2015-07-29,PRPL,Fair,BUCKMAN,Rosaceae,Prunus,plum,S
-122.651071253597,45.5683429509957,2015-09-26,GIBI,Good,WOODLAWN,Ginkgoaceae,Ginkgo,ginkgo,L
-122.584750757093,45.5282390672778,2015-06-11,ACPL,Good,MONTAVILLA,Sapindaceae,Acer,"maple, Norway",M
-122.703776988758,45.479338493285,2016-06-23,ACMA,Fair,HILLSDALE,Sapindaceae,Acer,"maple, bigleaf",L
-122.60708425397,45.5186198648054,2015-09-27,PY,Fair,MT. TABOR,Rosaceae,Pyrus,pear,M
-122.618445828578,45.492013340684,2016-07-27,PRCH,Fair,CRESTON-KENILWORTH,Rosaceae,Prunus,cherry,S
-122.653402268572,45.545378733554,2015-09-09,PY,Fair,IRVINGTON,Rosaceae,Pyrus,pear,M
-122.689212547361,45.5243797111923,2012-09-26,UL,Poor,NORTHWEST DISTRICT,Ulmaceae,Ulmuys,elm,L
-122.590809241507,45.5293529152725,2015-06-20,FA,Good,MONTAVILLA,Fagaceae,Fagus,beech,L
-122.612015218854,45.5374364790165,2016-07-27,CO,Fair,ROSE CITY PARK,Cornaceae,Cornus,dogwood,S
-122.602299240167,45.5148144196294,2015-09-30,QU,Good,MT. TABOR,Fagaceae,Quercus,"oak, deciduous",L
-122.672860416328,45.5766165291195,2013-09-05,MGGR,Fair,PIEDMONT,Magnoliaceae,Magnolia,"magnolia, evergreen",M
-122.621859010738,45.5361301686397,NA,PY,Poor,HOLLYWOOD,Rosaceae,Pyrus,pear,M
-122.639931655391,45.5467534856274,2015-09-14,PY,Good,IRVINGTON,Rosaceae,Pyrus,pear,M
-122.631807965697,45.5600269442076,2010-10-22,FR,Good,CONCORDIA,Oleaceae,Fraxinus,ash,M
-122.708065918725,45.5752197696836,2016-09-06,AE,Fair,UNIVERSITY PARK,Sapindaceae,Aesculus,horsechestnut,L
-122.681270623681,45.5653102338361,2011-07-08,SA,Fair,OVERLOOK,Salicaceae,Salix,willow,M
-122.602586967858,45.5451837425978,NA,AC,Fair,ROSE CITY PARK,Sapindaceae,Acer,"maple, other",M
-122.64830427274,45.4828685267788,2011-07-20,AC,Good,SELLWOOD-MORELAND,Sapindaceae,Acer,"maple, other",M
-122.63746047718,45.5283008477491,2014-06-28,LAAN,Fair,KERNS,Leguminosae,Laburnum,golden chain tree,S
-122.569017318254,45.5094945830719,2015-07-02,ACPL,Good,MONTAVILLA,Sapindaceae,Acer,"maple, Norway",M
-122.703805216519,45.5819709763422,2011-06-25,ACGR,Good,KENTON,Sapindaceae,Acer,"maple, paperbark",S
-122.750651515068,45.5872426508171,2013-08-04,ACGR,Fair,CATHEDRAL PARK,Sapindaceae,Acer,"maple, paperbark",S
-122.6400080598,45.5573428398493,2010-10-22,FR,Good,CONCORDIA,Oleaceae,Fraxinus,ash,M
-122.609350198579,45.5469858290717,2016-07-18,PRPL,Fair,ROSE CITY PARK,Rosaceae,Prunus,plum,S
-122.639854208935,45.5593971967538,2010-10-09,JU,Good,CONCORDIA,Juglandaceae,Juglans,walnut,L
-122.585952977828,45.5302993316734,2015-07-07,MAAP,Fair,MONTAVILLA,Rosaceae,Malus,apple,M
-122.55256648932,45.4915443465398,2015-06-27,ACRU,Fair,POWELLHURST-GILBERT,Sapindaceae,Acer,"maple, red",M
-122.64327436292,45.5410728782125,2015-09-15,AC,Fair,IRVINGTON,Sapindaceae,Acer,"maple, other",M
-122.678325873416,45.604338254901,2016-08-31,ACRU,Fair,BRIDGETON,Sapindaceae,Acer,"maple, red",M
-122.568582703438,45.5268904544875,2015-07-15,LIST,Poor,MONTAVILLA,Altingiaceae,Liquidambar,sweetgum,M
-122.613457767673,45.5351767096961,2016-07-27,ACRU,Fair,ROSE CITY PARK,Sapindaceae,Acer,"maple, red",M
-122.558991269877,45.486671371751,2016-07-13,CLLU,Good,LENTS,Leguminosae,Cladrastis,yellow wood,M
-122.603241047386,45.5235843627768,2015-07-29,ZESE,Fair,NORTH TABOR,Ulmaceae,Zelkova,zelkova,M
-122.676472572628,45.5206741559741,2013-07-11,TI,Good,DOWNTOWN,Malvaceae,Tilia,linden,L
-122.597436031612,45.5467543330446,2016-07-23,LITU,Fair,ROSE CITY PARK,Magnoliaceae,Liriodendron,tulip poplar,L
-122.742013894709,45.5934702138411,2011-09-08,SA,Poor,ST. JOHNS,Salicaceae,Salix,willow,M
-122.732357840838,45.5828239954251,2016-09-07,BE,Fair,UNIVERSITY PARK,Betulaceae,Betula,birch,M
-122.502127035636,45.5383720464927,2016-08-04,PY,Fair,WILKES,Rosaceae,Pyrus,pear,M
-122.657902377191,45.5507447008714,2015-08-22,ACGR,Good,KING,Sapindaceae,Acer,"maple, paperbark",S
-122.632131084315,45.4757612865192,2011-06-25,ACPL,Fair,EASTMORELAND,Sapindaceae,Acer,"maple, Norway",M
-122.686361158105,45.5247336988367,2016-05-11,SO,Poor,PEARL,Rosaceae,Sorbus,mountain-ash,S
-122.67736965183,45.521581457938,2013-09-21,PLAC,Poor,DOWNTOWN,Platanaceae,Platanus,planetree,L
-122.747386819035,45.5953083270961,2011-09-10,FR,Fair,ST. JOHNS,Oleaceae,Fraxinus,ash,M
-122.717822821063,45.5919699076291,2013-09-10,CEOC,Fair,PORTSMOUTH,Cannabaceae,Celtis,hackberry,L
-122.570044336067,45.4957087177089,2016-07-15,THPL,Poor,LENTS,Cupressaceae,Thuja,Western redcedar,L
-122.646832974239,45.5135655915974,2015-06-20,AC,Fair,BUCKMAN,Sapindaceae,Acer,"maple, other",M
-122.61451307074,45.4803718139741,2013-08-13,FR,Poor,WOODSTOCK,Oleaceae,Fraxinus,ash,M
-122.69717227565,45.4682703986555,2016-07-01,CH,Fair,HILLSDALE,Cupressaceae,Chamaecyparis,false cypress,M
-122.701515059619,45.5868008272699,2011-10-03,PRPL,Good,KENTON,Rosaceae,Prunus,plum,S
-122.614885809599,45.5482360026202,2016-08-22,FR,Poor,BEAUMONT-WILSHIRE,Oleaceae,Fraxinus,ash,M
-122.704701678579,45.4874379313736,2016-06-22,CR,Fair,HILLSDALE,Rosaceae,Crataegus,hawthorn,S
-122.632499491498,45.4699914097311,2011-06-25,ACPL,Good,EASTMORELAND,Sapindaceae,Acer,"maple, Norway",M
-122.509189193345,45.5486888027966,2016-07-22,MG,Fair,WILKES,Magnoliaceae,Magnolia,"magnolia, deciduous",M
-122.692537327212,45.5755688074881,2013-06-22,ST,Good,ARBOR LODGE,Theaceae,Stewartia,stewartia,S
-122.638089193675,45.540843421548,2016-09-12,ACGR,Good,GRANT PARK,Sapindaceae,Acer,"maple, paperbark",S
-122.730429957424,45.5868291316971,2013-08-03,CO,Fair,PORTSMOUTH,Cornaceae,Cornus,dogwood,S
-122.633917804669,45.5574124841236,2010-10-22,PRPL,Fair,CONCORDIA,Rosaceae,Prunus,plum,S
-122.656381091037,45.5590560980306,2015-07-22,AC,Fair,KING,Sapindaceae,Acer,"maple, other",M
-122.567459580262,45.5123157601282,2015-07-02,ACRU,Fair,MONTAVILLA,Sapindaceae,Acer,"maple, red",M
-122.608972606122,45.5364092650268,2016-08-11,CA,Fair,ROSE CITY PARK,Betulaceae,Carpinus,hornbeam,M
-122.581778280327,45.531635487243,2015-06-20,MA,Good,MONTAVILLA,Rosaceae,Malus,crabapple,S
-122.65691913518,45.5108569982671,2012-08-07,QU,Good,HOSFORD-ABERNETHY,Fagaceae,Quercus,"oak, deciduous",L
-122.508250416144,45.4951926087432,2014-09-24,PC,Fair,CENTENNIAL,Pinaceae,Picea,spruce,L
-122.636739305179,45.4958251905138,2016-08-16,CT,Fair,CRESTON-KENILWORTH,Anacardiaceae,Cotinus,smoketree,S
-122.614068919409,45.5214419647029,2015-06-24,ACGR,Fair,NORTH TABOR,Sapindaceae,Acer,"maple, paperbark",S
-122.649580670063,45.4822514087045,2011-07-16,QU,Good,SELLWOOD-MORELAND,Fagaceae,Quercus,"oak, deciduous",L
-122.686653220167,45.4819090458461,2016-07-12,ACMA,Fair,HILLSDALE,Sapindaceae,Acer,"maple, bigleaf",L
-122.73028425877,45.5961863287002,2011-09-07,CO,Good,ST. JOHNS,Cornaceae,Cornus,dogwood,S
-122.601341242612,45.4692784704515,2016-05-27,GIBI,Fair,BRENTWOOD-DARLINGTON,Ginkgoaceae,Ginkgo,ginkgo,L
-122.678108098435,45.4952374326682,2016-08-10,PO,Fair,HOMESTEAD,Salicaceae,Populus,poplar,L
-122.534541361055,45.5155741888733,2015-10-21,NYSY,Good,MILL PARK,Cornaceae,Nyssa,tupelo,M
-122.593786738958,45.5066069885928,2015-09-29,QU,Good,MT. TABOR,Fagaceae,Quercus,"oak, deciduous",L
-122.504709038105,45.4696994076711,2016-09-15,PRPL,Fair,PLEASANT VALLEY,Rosaceae,Prunus,plum,S
-122.522108820355,45.5479772200989,2016-05-24,STJA,Good,ARGAY,Styracaceae,Styrax,snowbell,S
-122.542980407023,45.5235119608369,2015-10-07,PRPL,Good,HAZELWOOD,Rosaceae,Prunus,plum,S
-122.591823415209,45.5307902308853,2015-08-07,MG,Good,MONTAVILLA,Magnoliaceae,Magnolia,"magnolia, deciduous",M
-122.753471549527,45.6308893922243,2014-08-18,FR,Good,ST. JOHNS,Oleaceae,Fraxinus,ash,M
-122.631593071613,45.4732097881436,2011-06-25,LIST,Good,EASTMORELAND,Altingiaceae,Liquidambar,sweetgum,M
-122.678840839839,45.4988683152984,2015-07-02,PRCH,Poor,SOUTH PORTLAND,Rosaceae,Prunus,cherry,S
-122.625556710908,45.5232763376268,2014-08-09,LIST,Fair,LAURELHURST,Altingiaceae,Liquidambar,sweetgum,M
-122.556357830774,45.5216595313256,2015-10-09,QU,Fair,HAZELWOOD,Fagaceae,Quercus,"oak, deciduous",L
-122.657676716798,45.5360596730669,2015-08-15,AC,Good,IRVINGTON,Sapindaceae,Acer,"maple, other",M
-122.637041149894,45.5319194142693,2014-07-17,ACRU,Good,SULLIVAN'S GULCH,Sapindaceae,Acer,"maple, red",M
-122.651829476613,45.5066013445547,2012-07-03,UL,Fair,HOSFORD-ABERNETHY,Ulmaceae,Ulmuys,elm,L
-122.605044939935,45.520065341842,2015-09-02,CR,Fair,MT. TABOR,Rosaceae,Crataegus,hawthorn,S
-122.637550293438,45.5018353816449,2012-09-08,KOPA,Good,HOSFORD-ABERNETHY,Sapindaceae,Koelreuteria,golden rain tree,M
-122.665595860999,45.5569061419965,2016-08-25,JU,Fair,HUMBOLDT,Juglandaceae,Juglans,walnut,L
-122.600978883786,45.5034092289517,2014-06-29,PRPL,Fair,SOUTH TABOR,Rosaceae,Prunus,plum,S
-122.528696883189,45.4921008726428,2015-07-14,MA,Fair,POWELLHURST-GILBERT,Rosaceae,Malus,crabapple,S
